R0301|10001123|510050P1806M02950  |50ETF沽6月2950      |510050|50ETF   |EBS|E|P|      10000|     2.9500|20171128|20180627|20180627|20180628|20180627|1|        3869|     0.2414|     0.2415|     2.7420|N|     0.5157|     0.0001|         5705.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001124|510050P1806M03000  |50ETF沽6月3000      |510050|50ETF   |EBS|E|P|      10000|     3.0000|20171128|20180627|20180627|20180628|20180627|1|        4440|     0.2810|     0.2810|     2.7420|N|     0.5552|     0.0068|         6100.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001131|510050C1806M02750  |50ETF购6月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20171201|20180627|20180627|20180628|20180627|1|        9498|     0.1235|     0.1235|     2.7420|N|     0.3969|     0.0001|         4445.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001132|510050P1806M02750  |50ETF沽6月2750      |510050|50ETF   |EBS|E|P|      10000|     2.7500|20171201|20180627|20180627|20180628|20180627|1|        4989|     0.1153|     0.1153|     2.7420|N|     0.3895|     0.0001|         4443.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001139|510050C1806M02700  |50ETF购6月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20171218|20180627|20180627|20180628|20180627|1|        4393|     0.1513|     0.1513|     2.7420|N|     0.4255|     0.0001|         4803.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001140|510050P1806M02700  |50ETF沽6月2700      |510050|50ETF   |EBS|E|P|      10000|     2.7000|20171218|20180627|20180627|20180628|20180627|1|        6033|     0.0898|     0.0898|     2.7420|N|     0.3556|     0.0001|         3768.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001167|510050C1806M02650  |50ETF购6月2650      |510050|50ETF   |EBS|E|C|      10000|     2.6500|20180102|20180627|20180627|20180628|20180627|1|        3064|     0.1807|     0.1814|     2.7420|N|     0.4556|     0.0001|         5104.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001168|510050C1806M03100  |50ETF购6月3100      |510050|50ETF   |EBS|E|C|      10000|     3.1000|20180102|20180627|20180627|20180628|20180627|1|       12603|     0.0297|     0.0297|     2.7420|N|     0.2681|     0.0001|         2216.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001169|510050P1806M02650  |50ETF沽6月2650      |510050|50ETF   |EBS|E|P|      10000|     2.6500|20180102|20180627|20180627|20180628|20180627|1|        8314|     0.0725|     0.0725|     2.7420|N|     0.3283|     0.0001|         3095.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001170|510050P1806M03100  |50ETF沽6月3100      |510050|50ETF   |EBS|E|P|      10000|     3.1000|20180102|20180627|20180627|20180628|20180627|1|        2550|     0.3680|     0.3680|     2.7420|N|     0.6422|     0.0938|         6970.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001177|510050C1806M03200  |50ETF购6月3200      |510050|50ETF   |EBS|E|C|      10000|     3.2000|20180103|20180627|20180627|20180628|20180627|1|       15546|     0.0210|     0.0210|     2.7420|N|     0.2494|     0.0001|         2129.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001178|510050P1806M03200  |50ETF沽6月3200      |510050|50ETF   |EBS|E|P|      10000|     3.2000|20180103|20180627|20180627|20180628|20180627|1|        2917|     0.4574|     0.4580|     2.7420|N|     0.7322|     0.1838|         7870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001185|510050C1806M03300  |50ETF购6月3300      |510050|50ETF   |EBS|E|C|      10000|     3.3000|20180108|20180627|20180627|20180628|20180627|1|       12863|     0.0150|     0.0150|     2.7420|N|     0.2334|     0.0001|         2069.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001186|510050P1806M03300  |50ETF沽6月3300      |510050|50ETF   |EBS|E|P|      10000|     3.3000|20180108|20180627|20180627|20180628|20180627|1|        1054|     0.5521|     0.5580|     2.7420|N|     0.8322|     0.2838|         8870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001193|510050C1806M03400  |50ETF购6月3400      |510050|50ETF   |EBS|E|C|      10000|     3.4000|20180111|20180627|20180627|20180628|20180627|1|       12615|     0.0109|     0.0109|     2.7420|N|     0.2193|     0.0001|         2028.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001194|510050P1806M03400  |50ETF沽6月3400      |510050|50ETF   |EBS|E|P|      10000|     3.4000|20180111|20180627|20180627|20180628|20180627|1|        1087|     0.6425|     0.6580|     2.7420|N|     0.9322|     0.3838|         9870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001201|510050C1806M03500  |50ETF购6月3500      |510050|50ETF   |EBS|E|C|      10000|     3.5000|20180117|20180627|20180627|20180628|20180627|1|       20525|     0.0086|     0.0086|     2.7420|N|     0.2070|     0.0001|         2005.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001202|510050P1806M03500  |50ETF沽6月3500      |510050|50ETF   |EBS|E|P|      10000|     3.5000|20180117|20180627|20180627|20180628|20180627|1|        2706|     0.7386|     0.7580|     2.7420|N|     1.0322|     0.4838|        10870.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
